MouseID,BrainArea,Age,State,Tagging,Folder,Experiment,Protocol,Preprocessing,Sorting,Electrode,Notes
NR43,S1BF,11,Urethane,SST,I:\WIN-SJBB004\E disk\NRG1\OptoBaseline,2018-12-03_10-56-59,WhiskerPairedPulse,0,0,A1x32,
